measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,High-income North America,Both,All ages,HIV/AIDS,Rate,2012,2.4863431203654485,2.559053677396012,2.397550337586213
Deaths,High-income North America,Both,All ages,Diarrheal diseases,Rate,2012,3.8513272539096395,4.359141454615193,3.1907022881128544
Deaths,High-income North America,Both,All ages,Ischemic heart disease,Rate,2012,144.42549386857596,154.68764410578856,126.71998970735551
Deaths,High-income North America,Both,All ages,Stroke,Rate,2012,50.191512912995684,55.29990481738329,43.381162104794164
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2013,24.639580004526756,62.22389425677827,6.151860330694295
Deaths,Latin America and Caribbean,Both,All ages,All causes,Rate,2015,573.895642397619,575.7916278160473,572.0370908838753
Deaths,Latin America and Caribbean,Both,All ages,Tuberculosis,Rate,2015,4.223322571738134,4.892958721703897,3.5763592724414495
Deaths,Latin America and Caribbean,Both,All ages,HIV/AIDS,Rate,2015,8.4646786090793,8.877092915839018,8.11031028323581
Deaths,Latin America and Caribbean,Both,All ages,Diarrheal diseases,Rate,2015,4.31674031933209,4.918865796549784,3.945883222442387
Deaths,Latin America and Caribbean,Both,All ages,Lower respiratory infections,Rate,2015,32.90839070184905,35.08978064007432,30.485903764952173
Deaths,South Asia,Both,All ages,All causes,Rate,2014,680.2435696821417,694.3432594099148,665.6082218537521
Deaths,South Asia,Both,All ages,Tuberculosis,Rate,2014,33.7875648529712,40.50299389370297,28.660543456563083
Deaths,South Asia,Both,All ages,HIV/AIDS,Rate,2014,5.681318383287334,7.7439083056649975,4.2845845051244895
Deaths,South Asia,Both,All ages,Ischemic heart disease,Rate,2014,98.8458127788105,111.51388299150628,85.95256824375353
Deaths,South Asia,Both,All ages,Stroke,Rate,2014,63.16377466346032,72.15766194981333,54.37137304645565
Deaths,High-income North America,Both,All ages,Self-harm,Rate,2013,14.08493547927429,15.002887041575327,13.191111011782688
Deaths,Western Europe,Both,All ages,Lower respiratory infections,Rate,2015,35.078756826370736,38.79939369710799,29.481630352475516
Deaths,Western Europe,Both,All ages,Ischemic heart disease,Rate,2015,133.66109699720394,143.05553770288782,115.90795268652953
Deaths,Western Europe,Both,All ages,Stroke,Rate,2015,79.63549073275881,85.84032123958055,68.08491988673336
Deaths,North Africa and Middle East,Both,All ages,Alzheimer's disease and other dementias,Rate,2016,11.176850442997495,28.68863267208075,2.658619177085752
Deaths,Global,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,22.771902516502436,24.177635637214095,21.01840719871288
Deaths,East Asia,Both,All ages,Self-harm,Rate,2013,7.954003541687442,9.97168072494311,7.191871100901736
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,2015,71.23916847736358,174.28441486190027,17.881737222955053
Deaths,Western Europe,Both,All ages,Self-harm,Rate,2015,11.52191886065082,12.142297550136481,10.955138366731763
Deaths,Latin America and Caribbean,Both,All ages,Stroke,Rate,2015,45.93747297398535,48.29078686352435,42.44166499043896
Deaths,Latin America and Caribbean,Both,All ages,Chronic obstructive pulmonary disease,Rate,2015,23.025875551520024,24.202783829585773,21.238190975753962
Deaths,North Africa and Middle East,Both,All ages,Alzheimer's disease and other dementias,Rate,2014,10.39538387276017,26.05811465380971,2.434227907187263
Deaths,South Asia,Both,All ages,Road injuries,Rate,2014,15.000283414045361,18.115495441719343,10.804385900094472
Deaths,High-income North America,Both,All ages,Chronic obstructive pulmonary disease,Rate,2012,52.14212903535716,56.43709629304265,45.998430520367506
Deaths,High-income North America,Both,All ages,Road injuries,Rate,2012,11.704678451821376,12.25853443768551,11.102809425576687
Deaths,Oceania,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,9.836675541200837,13.16141504924387,7.456699888573794
Deaths,Western Europe,Both,All ages,Malaria,Rate,2014,0.0002490116673043301,0.000868910514628099,7.210562995676753e-06
Deaths,South Asia,Both,All ages,Ischemic heart disease,Rate,2015,98.0232332767345,110.72815775838083,85.67850454382825
Deaths,South Asia,Both,All ages,Stroke,Rate,2015,64.83886018595878,74.06453075066861,56.60324659036341
Deaths,South Asia,Both,All ages,Road injuries,Rate,2015,14.847907049218113,17.898052809434528,10.671588196669328
Deaths,North Africa and Middle East,Both,All ages,Diabetes mellitus,Rate,2016,17.885621237913753,21.14174872782636,15.180074191492972
Deaths,Western Europe,Both,All ages,Chronic obstructive pulmonary disease,Rate,2015,46.316189062308545,50.12555577999843,40.53682552359409
Deaths,Western Europe,Both,All ages,Road injuries,Rate,2015,5.2356814648676,5.600803853855873,4.863224705895363
Deaths,Global,Both,All ages,Chronic kidney disease,Rate,2014,15.673364586847873,17.701151076413588,14.00088694864281
Deaths,Global,Both,All ages,Ischemic heart disease,Rate,2015,107.3108780898042,114.90481951905205,98.92362071665258
Deaths,Global,Both,All ages,Stroke,Rate,2015,85.60471898989321,92.12120499406451,78.43382199971595
Deaths,North Africa and Middle East,Both,All ages,Diabetes mellitus,Rate,2014,17.046535395843105,19.94815735503007,14.240506586699267
Deaths,North Africa and Middle East,Both,All ages,All causes,Rate,2013,517.3424171677899,520.5505923547933,514.3509146532031
Deaths,North Africa and Middle East,Both,All ages,Tuberculosis,Rate,2013,3.37099150202111,5.461064584347952,2.189508060757251
Deaths,North Africa and Middle East,Both,All ages,HIV/AIDS,Rate,2013,2.044331364707595,2.6844310012550476,1.50131018845277
Deaths,North Africa and Middle East,Both,All ages,Diarrheal diseases,Rate,2013,4.354203762649499,5.702364418101099,3.174717576561315
Deaths,North Africa and Middle East,Both,All ages,Lower respiratory infections,Rate,2013,20.912410212168087,24.357681585030527,17.632296410468488
Deaths,North Africa and Middle East,Both,All ages,Malaria,Rate,2013,0.881237421625756,1.5272556553477825,0.4030171226619928
Deaths,Global,Both,All ages,Road injuries,Rate,2015,17.10392092914857,19.452577806471396,14.163574364779963
Deaths,North Africa and Middle East,Both,All ages,Chronic obstructive pulmonary disease,Rate,2013,13.633479801497067,16.556095346093237,11.174799476739999
Deaths,Global,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,22.618464057612034,23.99559975219546,20.89850072227708
Deaths,Global,Both,All ages,Alzheimer's disease and other dementias,Rate,2014,21.376277943662984,52.81307402498614,5.248451827494514
Deaths,North Africa and Middle East,Both,All ages,Road injuries,Rate,2014,18.676152025418126,22.8207715575189,14.452405913269532
Deaths,Latin America and Caribbean,Both,All ages,Ischemic heart disease,Rate,2013,69.95824072590061,72.79898616263733,65.33254268888847
Deaths,Latin America and Caribbean,Both,All ages,Road injuries,Rate,2013,19.707463760905274,20.652157417453697,18.78519633616563
Deaths,North Africa and Middle East,Both,All ages,Alzheimer's disease and other dementias,Rate,2015,10.729241394004264,27.175386761805065,2.536500576225397
Deaths,South Asia,Both,All ages,All causes,Rate,2013,686.7021105453871,698.988142517352,673.982375827786
Deaths,South Asia,Both,All ages,Tuberculosis,Rate,2013,35.42312613802917,42.682585626623116,30.295945539100384
Deaths,South Asia,Both,All ages,HIV/AIDS,Rate,2013,6.252579582298477,8.31729661701769,4.714957634215928
Deaths,South Asia,Both,All ages,Ischemic heart disease,Rate,2013,97.39791551939724,108.9899542864487,85.42299781038936
Deaths,South Asia,Both,All ages,Stroke,Rate,2013,61.60392797371011,70.35947929385499,53.02475452192391
Deaths,South Asia,Both,All ages,Road injuries,Rate,2013,15.37383363329414,18.353610648641453,11.105581729304438
Deaths,Global,Both,All ages,Diabetes mellitus,Rate,2014,19.01205350268693,21.57038734035052,16.43638940531694
Deaths,Global,Both,All ages,Chronic kidney disease,Rate,2013,15.484082806495588,17.41165872106906,13.694149920026746
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,46.9035832573897,53.18689812307634,40.78830180751842
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,2014,66.75084158677878,162.58492641548568,16.685591417427876
Deaths,Western Europe,Both,All ages,Self-harm,Rate,2014,11.59485547911202,12.169959851968029,11.047325512104381
Deaths,Latin America and Caribbean,Both,All ages,Ischemic heart disease,Rate,2012,68.64305758473627,71.3440205070785,64.27689518616133
Deaths,Latin America and Caribbean,Both,All ages,Road injuries,Rate,2012,20.20077817863215,21.165063965899332,19.2815717088214
Deaths,Latin America and Caribbean,Both,All ages,All causes,Rate,2014,562.2493836141452,564.3174306762039,560.2756070115195
Deaths,Latin America and Caribbean,Both,All ages,Tuberculosis,Rate,2014,4.26625827397109,4.9805364264002145,3.6092756274585875
Deaths,Latin America and Caribbean,Both,All ages,HIV/AIDS,Rate,2014,8.50980904500725,8.915837067965166,8.170748597586961
Deaths,Latin America and Caribbean,Both,All ages,Diarrheal diseases,Rate,2014,4.296889799707004,4.896462772811749,3.9137142630870536
Deaths,Latin America and Caribbean,Both,All ages,Lower respiratory infections,Rate,2014,31.873150544575413,34.25422658604132,29.353198989355914
Deaths,Latin America and Caribbean,Both,All ages,Stroke,Rate,2014,45.277944012292,47.693627239439934,42.085077261145756
Deaths,Latin America and Caribbean,Both,All ages,Chronic obstructive pulmonary disease,Rate,2014,22.39039432930247,23.553165800096604,20.604363947654456
Deaths,South Asia,Both,All ages,Diarrheal diseases,Rate,2014,43.103843099412195,62.81391586756317,32.235845317335716
Deaths,South Asia,Both,All ages,Lower respiratory infections,Rate,2014,35.63810666558138,40.01825275679602,31.33938070551625
Deaths,Global,Both,All ages,Ischemic heart disease,Rate,2016,108.66252903928743,116.74745400036642,100.13373910783108
Deaths,Global,Both,All ages,Stroke,Rate,2016,87.03045092955719,93.86178909351871,80.51588830759765
Deaths,Sub-Saharan Africa,Both,All ages,All causes,Rate,2012,928.5744730000247,934.6673305519611,921.6848550975383
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,2014,15.032319445759484,15.745028808179478,14.212816359213246
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,2014,9.011189512656525,9.512019273095301,8.404948131087108
Deaths,Global,Both,All ages,Road injuries,Rate,2016,16.96901332855713,19.408574637729785,13.849671007037061
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,42.29162892535071,47.17869018331826,36.54909215513834
Deaths,North Africa and Middle East,Both,All ages,Diabetes mellitus,Rate,2015,17.481110745648657,20.49093435910304,14.80479847113683
Deaths,North Africa and Middle East,Both,All ages,Self-harm,Rate,2013,3.362941497217576,4.39503461367437,2.599355773137302
Deaths,Oceania,Both,All ages,All causes,Rate,2014,663.9319731636775,679.428150381949,649.4181021945875
Deaths,Oceania,Both,All ages,Tuberculosis,Rate,2014,21.93989982712957,31.357651863047025,16.061234763816167
Deaths,Oceania,Both,All ages,HIV/AIDS,Rate,2014,8.235644607570755,13.287434459711978,5.2542413646272
Deaths,Oceania,Both,All ages,Diarrheal diseases,Rate,2014,18.456985998802274,27.08122919248899,11.93354849057788
Deaths,Oceania,Both,All ages,Lower respiratory infections,Rate,2014,49.76300026101599,61.0549763034935,38.99288403153034
Deaths,Oceania,Both,All ages,Ischemic heart disease,Rate,2014,94.69869073281443,114.63801799742899,75.39846708174858
Deaths,Oceania,Both,All ages,Stroke,Rate,2014,63.070652613070074,77.55038528167657,50.13098941722093
Deaths,Oceania,Both,All ages,Chronic obstructive pulmonary disease,Rate,2014,31.64299706035306,40.53837025045372,23.71401236675798
Deaths,Oceania,Both,All ages,Road injuries,Rate,2014,15.708444503739315,20.462934115061767,11.382734573686191
Deaths,South Asia,Both,All ages,Malaria,Rate,2014,2.8289895192782213,4.993977638597952,1.470760096452773
Deaths,South Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2014,58.272777010318684,68.20122600539207,45.67813693400689
Deaths,East Asia,Both,All ages,Malaria,Rate,2014,1.1387177409300648e-06,2.0585116062852886e-06,4.433191523136208e-07
Deaths,Western Europe,Both,All ages,Diabetes mellitus,Rate,2016,20.618233526328396,22.34690169289903,17.73151708414467
Deaths,Western Europe,Both,All ages,Chronic kidney disease,Rate,2016,27.785582522056515,30.71879234935754,23.312571167258906
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,44.874556659666474,50.6678255644776,39.09223461986197
Deaths,Western Europe,Both,All ages,All causes,Rate,2013,924.2698404385497,925.5488103707698,923.0262683768248
Deaths,Western Europe,Both,All ages,Tuberculosis,Rate,2013,0.8059762800634234,0.9053060272351751,0.696467615603073
Deaths,Western Europe,Both,All ages,HIV/AIDS,Rate,2013,0.9290213140434546,0.9663696093367568,0.8936065228607242
Deaths,Western Europe,Both,All ages,Diarrheal diseases,Rate,2013,2.864804817715038,3.2174920612499633,2.3822353626808037
Deaths,Western Europe,Both,All ages,All causes,Rate,2014,913.2145844320098,914.238162139217,912.1219361862272
Deaths,Western Europe,Both,All ages,Tuberculosis,Rate,2014,0.7475739579779546,0.8426969587034809,0.6456709932561279
Deaths,Western Europe,Both,All ages,HIV/AIDS,Rate,2014,0.8598993185710198,0.8921636740023431,0.8274695045912414
Deaths,Western Europe,Both,All ages,Diarrheal diseases,Rate,2014,2.7970419046815422,3.153580554782595,2.335766246731659
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2014,26.03180878523172,65.05421001993588,6.468292066062833
Deaths,Western Europe,Both,All ages,Lower respiratory infections,Rate,2013,31.02412180562282,34.30872802194266,26.327615195821036
Deaths,Western Europe,Both,All ages,Ischemic heart disease,Rate,2013,134.4052290750121,143.4951809195076,117.00500869555005
Deaths,Western Europe,Both,All ages,Stroke,Rate,2013,77.90302913012995,83.90171891763165,66.89358785019367
Deaths,Western Europe,Both,All ages,Chronic obstructive pulmonary disease,Rate,2013,44.03010995126413,47.71459879125506,38.53386645222242
Deaths,Western Europe,Both,All ages,Road injuries,Rate,2013,5.312388658271878,5.676416814085234,4.983480111715945
Deaths,Western Europe,Both,All ages,Lower respiratory infections,Rate,2014,30.80619259820544,33.94611338713184,25.942711154771615
Deaths,Western Europe,Both,All ages,Ischemic heart disease,Rate,2014,128.85443247585522,137.85145881386418,112.26274458555287
Deaths,Western Europe,Both,All ages,Stroke,Rate,2014,75.84533760147289,81.8339357025252,64.91733322400192
Deaths,Oceania,Both,All ages,All causes,Rate,2016,654.0829149791614,670.4083000505877,637.6702075144857
Deaths,Oceania,Both,All ages,Tuberculosis,Rate,2016,21.132057441479713,30.2042495713165,15.496113561378934
Deaths,Oceania,Both,All ages,HIV/AIDS,Rate,2016,8.27918100927577,14.786360187905034,5.313474021708994
Deaths,Oceania,Both,All ages,Diarrheal diseases,Rate,2016,17.655727383057055,25.56104101475123,11.849225950791565
Deaths,East Asia,Both,All ages,Self-harm,Rate,2014,7.7506077021533075,9.97439960583174,6.9593826920757005
Deaths,South Asia,Both,All ages,Diarrheal diseases,Rate,2013,45.74984396533258,67.32201565177436,34.451175990168004
Deaths,South Asia,Both,All ages,Lower respiratory infections,Rate,2013,36.6182664766672,40.817113167686124,32.57495536795645
Deaths,South Asia,Both,All ages,Self-harm,Rate,2014,12.638447221329066,15.02781773327257,9.707895887530311
Deaths,East Asia,Both,All ages,Diabetes mellitus,Rate,2013,9.743088413510744,11.209286743812983,8.15741819551178
Deaths,East Asia,Both,All ages,Chronic kidney disease,Rate,2013,9.663659981799178,10.96270560103128,7.725452754208695
Deaths,South Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2016,7.235792721965184,18.8560039068329,1.698002978542611
